review_id,review_text,product_category,rating,sentiment,length_chars,length_tokens,review_source,contains_slang,review_date,city,cleaned_text,label
a17d8840-e98a-479f-9699-f3f9258173b2,I bought this for sports. one star.,Sports,1,negative,35,7,iOS App,False,2025-06-18 12:00:46,Sharjah,bought sport one star,0
34269090-6a69-4799-882e-0c56d2e42ed2,luv! I bought this for home. loved it.,Home,4,positive,38,8,iOS App,True,2025-06-04 11:25:03,Sharjah,bought home loved,2
c09d9e34-5f94-43dd-9532-3fc699e21057,I bought this for home. perfect.,Home,4,positive,32,6,ThirdParty,False,2025-08-13 23:28:40,Al Ain,bought home perfect,2
2526bf1e-c09f-4f29-8865-6f1fe7d7d369,Bought this for for toys. not worth it.,Toys,1,negative,39,8,iOS App,False,2025-09-04 12:20:55,Sharjah,bought toy worth,0
de31b250-c90b-43c9-ae54-146a4ba11117,I bought this for home. loved it.,Home,4,positive,33,7,iOS App,False,2025-04-13 06:51:25,Al Ain,bought home loved,2
ed3227f0-1bd2-4f70-994f-24625655ef72,I bought this for beauty. works great.,Beauty,5,positive,38,7,Android App,False,2025-03-03 07:39:46,Dubai,bought beauty work great,2
9dd7fb0d-abdd-4ad9-a8a0-f10c2d0d3faf,Bought this for for home. average.,Home,3,neutral,34,6,ThirdParty,False,2025-08-28 22:07:18,Ras Al Khaimah,bought home average,1
1ba7a227-6e78-4a48-9707-711c9650d533,I bought this for sports. five stars.,Sports,4,positive,37,7,Android App,False,2024-12-01 14:54:54,Dubai,bought sport five star,2
4559a356-b96f-474a-ab2b-4ff2d6b40577,Bought this for for electronics. decent for the price. Battery life is good and it charges fast.,Electronics,3,neutral,96,17,Android App,False,2025-06-06 16:56:35,Ajman,bought electronics decent price battery life good charge fast,1
e7a45176-76a0-4b13-81c0-86f14730f4a6,Bought this for for grocery. works great.,Grocery,4,positive,41,7,Web,False,2025-04-28 20:30:47,Ras Al Khaimah,bought grocery work great,2
2e81dcca-6875-44b2-a430-f0a28dc9a35f,Bought this for for toys. loved it.,Toys,5,positive,35,7,iOS App,False,2025-10-28 09:52:04,Abu Dhabi,bought toy loved,2
8175313c-1989-4eaa-a28b-edb2677fb2dd,I bought this for toys. not bad. thx,Toys,3,neutral,36,8,ThirdParty,True,2025-02-08 01:11:58,Sharjah,bought toy bad,1
0ec0f312-45c3-4c67-86d6-0a6b1ff4204a,I bought this for home. perfect.,Home,5,positive,32,6,Web,False,2025-09-18 05:53:23,Ras Al Khaimah,bought home perfect,2
0445029e-c2d0-481f-b04a-d23924f30955,Bought this for for grocery. five stars.,Grocery,4,positive,40,7,iOS App,False,2025-08-15 14:07:30,Dubai,bought grocery five star,2
9e38b885-879e-4d3f-affa-623fafcf4902,Bought this for for electronics. highly recommend. Battery life is good and it charges fast.,Electronics,5,positive,92,15,iOS App,False,2025-10-31 16:23:48,Ras Al Khaimah,bought electronics highly recommend battery life good charge fast,2
9caa022f-9030-4d40-92cf-b3992ef24a54,I bought this for sports. highly recommend.,Sports,4,positive,43,7,ThirdParty,False,2024-11-28 00:41:02,Dubai,bought sport highly recommend,2
94b5dc75-a95d-4e6e-84c9-d810fedfd211,Bought this for for electronics. not bad. Battery life is good and it charges fast.,Electronics,3,neutral,83,15,iOS App,False,2025-03-10 10:33:07,Ajman,bought electronics bad battery life good charge fast,1
2b149213-89c1-423c-a273-e208651bf534,btw! Bought this for for fashion. five stars.,Fashion,4,positive,45,8,ThirdParty,True,2025-07-12 14:07:38,Abu Dhabi,bought fashion five star,2
ee0b1f6d-a2cd-4330-aaa6-e778c5de3286,I bought this for electronics. stopped working.,Electronics,1,negative,47,7,ThirdParty,False,2025-05-19 10:42:26,Sharjah,bought electronics stopped working,0
d774483f-bb00-4312-9a14-830f7f5b25e7,Bought this for for fashion. okay.,Fashion,3,neutral,34,6,Android App,False,2025-03-23 18:12:41,Sharjah,bought fashion okay,1
4c9bcc24-c5bf-4aee-8343-0d9b4f2b0d4b,I bought this for fashion. highly recommend. btw,Fashion,5,positive,48,8,Android App,True,2025-02-25 09:56:59,Ajman,bought fashion highly recommend,2
207501c1-77aa-44dc-844a-510d8ca75fa8,Bought this for for toys. poor quality.,Toys,2,negative,39,7,ThirdParty,False,2025-10-07 14:51:49,Dubai,bought toy poor quality,0
f19ff906-c35d-44f6-bcfe-61e4f2da5741,I bought this for home. very happy.,Home,5,positive,35,7,Web,False,2025-01-20 16:47:27,Al Ain,bought home happy,2
7c042ea2-0e5e-45ad-b14b-d2689186bdc3,I bought this for grocery. highly recommend.,Grocery,4,positive,44,7,Web,False,2025-05-05 06:20:13,Dubai,bought grocery highly recommend,2
6f9abcf6-2315-405f-a604-1d3b2d4555b3,I bought this for beauty. very happy.,Beauty,5,positive,37,7,iOS App,False,2025-02-01 17:32:56,Al Ain,bought beauty happy,2
1634f4a1-42fd-4c4f-af35-215e029ac1ff,I bought this for grocery. do not buy.,Grocery,2,negative,38,8,Web,False,2025-08-14 10:20:36,Ras Al Khaimah,bought grocery buy,0
9574e9e4-50db-4757-8489-0e87d0d6365e,Bought this for for toys. decent for the price. gr8,Toys,3,neutral,51,10,Android App,True,2025-05-23 15:10:08,Ras Al Khaimah,bought toy decent price,1
a4e26d6d-b630-45d8-bb1b-82f44c772acf,I bought this for grocery. works great.,Grocery,5,positive,39,7,iOS App,False,2025-06-24 05:07:43,Al Ain,bought grocery work great,2
18ff8ff1-c44d-4b8b-9fda-e0ef8b494a8c,I bought this for electronics. perfect. Battery life is good and it charges fast.,Electronics,5,positive,81,14,Web,False,2025-07-21 14:04:40,Ras Al Khaimah,bought electronics perfect battery life good charge fast,2
e9d2789f-5f49-4fe5-8b9a-e2580e9739d4,Bought this for for electronics. very happy. Battery life is good and it charges fast.,Electronics,4,positive,86,15,Web,False,2025-04-07 01:48:22,Ajman,bought electronics happy battery life good charge fast,2
91a302f9-b7e6-41fd-9f16-cecdcc5d6890,Bought this for for home. exceeded expectations.,Home,4,positive,48,7,Android App,False,2025-05-02 19:10:20,Sharjah,bought home exceeded expectation,2
2960792f-8a36-4698-a6df-9b7b22b52a41,Bought this for for electronics. loved it. Battery life is good and it charges fast.,Electronics,5,positive,84,15,iOS App,False,2025-03-08 14:37:33,Dubai,bought electronics loved battery life good charge fast,2
a3e16f24-ae13-4f1a-ad8f-9c8cd8f5831a,I bought this for sports. five stars.,Sports,5,positive,37,7,Android App,False,2025-07-11 21:22:43,Ajman,bought sport five star,2
caac6b8b-d1f1-4666-83fa-1587fa057163,I bought this for electronics. stopped working.,Electronics,1,negative,47,7,iOS App,False,2025-02-08 17:09:46,Ras Al Khaimah,bought electronics stopped working,0
8dfe0d20-68a1-4b21-8252-1b3202f89bf5,I bought this for sports. would buy again.,Sports,4,positive,42,8,Web,False,2025-10-04 16:01:06,Ajman,bought sport would buy,2
32da5145-fceb-4b5b-9584-00fdf1d69b44,I bought this for fashion. not worth it. The size runs small and the fabric feels cheap.,Fashion,2,negative,88,17,Web,False,2024-12-16 09:27:45,Abu Dhabi,bought fashion worth size run small fabric feel cheap,0
bfd14c7a-6a91-425e-9216-6d5bec0d2524,I bought this for fashion. works great.,Fashion,4,positive,39,7,Android App,False,2025-10-14 16:11:25,Ajman,bought fashion work great,2
a88cca8f-e91a-4f56-82fc-7724e35b5c05,Bought this for for home. okay.,Home,3,neutral,31,6,iOS App,False,2025-02-20 11:23:04,Al Ain,bought home okay,1
d03a4f06-b67b-482c-9335-ffbab6abb5bd,Bought this for for grocery. loved it.,Grocery,5,positive,38,7,Web,False,2025-03-04 18:23:35,Dubai,bought grocery loved,2
409553c7-96b2-4da1-bcd4-e80e2aaa015b,I bought this for electronics. as expected. Battery life is good and it charges fast.,Electronics,3,neutral,85,15,iOS App,False,2025-04-02 05:13:47,Dubai,bought electronics expected battery life good charge fast,1
133d86fd-4510-484b-9d5a-92e6bd95b89c,I bought this for beauty. as expected.,Beauty,3,neutral,38,7,Android App,False,2025-03-20 10:30:23,Abu Dhabi,bought beauty expected,1
980edbda-e577-42de-bfb9-36060f0a9af6,Bought this for for home. works great.,Home,4,positive,38,7,iOS App,False,2025-02-02 13:09:15,Al Ain,bought home work great,2
031b27d8-67d1-43ea-9f75-307e2784f23f,Bought this for for home. loved it. wtf,Home,4,positive,39,8,iOS App,True,2025-11-22 12:40:51,Dubai,bought home loved,2
d64f3b53-e485-48c6-b6d6-3ce64c107e37,Bought this for for electronics. not bad. Battery life is good and it charges fast.,Electronics,3,neutral,83,15,Web,False,2025-03-24 17:16:55,Ajman,bought electronics bad battery life good charge fast,1
62366e1a-b1bd-440d-b43c-7d6402e7c3df,I bought this for beauty. perfect.,Beauty,4,positive,34,6,ThirdParty,False,2024-12-12 10:42:02,Sharjah,bought beauty perfect,2
840ff38d-8aae-4511-87d2-0eed89e139e5,omg! I bought this for home. highly recommend.,Home,4,positive,46,8,iOS App,True,2025-08-18 11:54:57,Ajman,bought home highly recommend,2
0d02ab0a-54c6-40df-b917-b6b76d2bd308,I bought this for electronics. okay. Battery life is good and it charges fast.,Electronics,3,neutral,78,14,iOS App,False,2025-04-26 22:09:54,Abu Dhabi,bought electronics okay battery life good charge fast,1
cbf676c0-2841-4b3f-aadb-d0a2555ba90e,I bought this for home. would buy again.,Home,5,positive,40,8,ThirdParty,False,2025-06-09 06:28:13,Ras Al Khaimah,bought home would buy,2
aa427636-56b2-4c4b-97f4-f13b27ce55b4,luv! I bought this for fashion. would buy again.,Fashion,4,positive,48,9,iOS App,True,2025-03-01 19:06:09,Abu Dhabi,bought fashion would buy,2
42e91ec5-aae7-4d3a-99e6-977f80d2600d,Bought this for for electronics. highly recommend. Battery life is good and it charges fast.,Electronics,5,positive,92,15,Android App,False,2025-01-05 07:45:10,Ras Al Khaimah,bought electronics highly recommend battery life good charge fast,2
3e8b7a6a-9ed4-4694-8731-ece892194099,Bought this for for sports. works great.,Sports,5,positive,40,7,Android App,False,2025-07-31 03:55:11,Abu Dhabi,bought sport work great,2
580f31b5-44f6-4fe4-86ff-87d5d45b3b0a,Bought this for for toys. okay.,Toys,3,neutral,31,6,Web,False,2025-05-12 06:17:20,Sharjah,bought toy okay,1
b3f69dda-0a01-474a-b85a-3c7d94b5c5eb,Bought this for for toys. very happy.,Toys,5,positive,37,7,Android App,False,2025-10-19 08:12:29,Ajman,bought toy happy,2
9e03dbda-5b53-429c-8e16-8f13ec5db528,I bought this for electronics. works great. Battery life is good and it charges fast.,Electronics,4,positive,85,15,Web,False,2025-05-20 22:33:43,Dubai,bought electronics work great battery life good charge fast,2
28d0a360-03b9-4b5b-a5b9-56cc9409baab,I bought this for electronics. decent for the price. Battery life is good and it charges fast.,Electronics,3,neutral,94,17,ThirdParty,False,2024-12-22 22:20:14,Ajman,bought electronics decent price battery life good charge fast,1
0f5b0400-bc5d-42a3-b2e3-1bda89b721d4,btw! I bought this for fashion. very happy.,Fashion,4,positive,43,8,ThirdParty,True,2025-05-10 15:38:13,Ras Al Khaimah,bought fashion happy,2
306a3178-8bcf-4d65-8201-2ac1f314fd90,I bought this for beauty. exceeded expectations.,Beauty,4,positive,48,7,Android App,False,2025-01-27 06:11:43,Al Ain,bought beauty exceeded expectation,2
4e314d20-838c-435f-b593-33ccb5e0eb2f,I bought this for grocery. very happy.,Grocery,4,positive,38,7,ThirdParty,False,2025-11-05 20:15:07,Abu Dhabi,bought grocery happy,2
ad74c0c5-fe52-4738-933a-91b590027f11,Bought this for for grocery. waste of money.,Grocery,1,negative,44,8,Web,False,2025-07-06 15:38:43,Sharjah,bought grocery waste money,0
f6a3a474-0a25-4ecb-bfac-a0f4453b2067,I bought this for beauty. very happy.,Beauty,5,positive,37,7,iOS App,False,2025-09-05 17:32:29,Ras Al Khaimah,bought beauty happy,2
bde34790-84c0-450d-8f54-fb1f72a71797,I bought this for toys. would buy again.,Toys,5,positive,40,8,Web,False,2025-06-30 21:21:21,Abu Dhabi,bought toy would buy,2
95f1d0b9-bebe-4126-8a0e-39e3c7fb5513,Bought this for for grocery. exceeded expectations.,Grocery,5,positive,51,7,Android App,False,2025-03-08 05:04:53,Abu Dhabi,bought grocery exceeded expectation,2
51023d5d-fba4-4243-9018-b2cf2cc62199,I bought this for toys. exceeded expectations.,Toys,5,positive,46,7,Web,False,2025-09-27 20:41:09,Ras Al Khaimah,bought toy exceeded expectation,2
682b7d4c-db83-4576-9066-7d0ee356b0bd,Bought this for for sports. loved it.,Sports,5,positive,37,7,iOS App,False,2025-09-14 13:25:00,Dubai,bought sport loved,2
3b0d62d8-6f1e-45d9-b53a-e4344bb9b1f6,I bought this for beauty. average.,Beauty,3,neutral,34,6,Web,False,2025-07-17 08:03:31,Abu Dhabi,bought beauty average,1
8b412703-c70f-4a9b-a26f-e5af2eaa261d,I bought this for sports. decent for the price.,Sports,3,neutral,47,9,Web,False,2025-06-19 05:27:57,Ras Al Khaimah,bought sport decent price,1
cc9fd9c4-fed1-407d-96a4-adb2284e9567,I bought this for grocery. not bad.,Grocery,3,neutral,35,7,ThirdParty,False,2025-01-12 20:27:42,Sharjah,bought grocery bad,1
5b9e528b-8c54-41ba-bff0-d2574d80d10f,I bought this for beauty. five stars.,Beauty,5,positive,37,7,ThirdParty,False,2025-10-10 15:11:06,Ajman,bought beauty five star,2
fdaef984-b43c-4eaf-b1aa-78af11598f7b,I bought this for electronics. okay. Battery life is good and it charges fast.,Electronics,3,neutral,78,14,iOS App,False,2025-01-20 02:18:57,Dubai,bought electronics okay battery life good charge fast,1
62b3fa9b-1cb5-4513-8d97-475ff8e7d54d,I bought this for fashion. not worth it. The size runs small and the fabric feels cheap.,Fashion,1,negative,88,17,iOS App,False,2025-10-16 16:20:04,Ras Al Khaimah,bought fashion worth size run small fabric feel cheap,0
537b0706-bdcb-4722-a4ff-8d1c4d17f341,I bought this for home. loved it.,Home,5,positive,33,7,ThirdParty,False,2025-11-21 11:21:48,Abu Dhabi,bought home loved,2
61f9bf24-096b-40a1-94e8-95657fcf6bea,I bought this for toys. highly recommend.,Toys,4,positive,41,7,Web,False,2025-05-18 04:49:44,Dubai,bought toy highly recommend,2
a93db9a9-eabe-4d3f-aa19-ffea211d3798,I bought this for sports. would buy again.,Sports,4,positive,42,8,Android App,False,2025-08-08 14:37:11,Ras Al Khaimah,bought sport would buy,2
dda4ab92-e748-4ffb-9dc9-eee20dbe212e,I bought this for toys. would buy again.,Toys,5,positive,40,8,iOS App,False,2025-10-05 15:18:14,Al Ain,bought toy would buy,2
88e0db31-c367-47fb-83d0-0a317c800ba1,Bought this for for home. perfect.,Home,5,positive,34,6,iOS App,False,2025-02-21 16:17:54,Al Ain,bought home perfect,2
19cca341-03fe-47b5-b8c7-5caf28c1987b,Bought this for for fashion. would buy again.,Fashion,4,positive,45,8,Android App,False,2025-05-24 04:19:35,Al Ain,bought fashion would buy,2
696a6057-24d8-4661-821c-98a91c6d91fe,Bought this for for electronics. perfect. Battery life is good and it charges fast.,Electronics,4,positive,83,14,ThirdParty,False,2025-04-09 17:49:04,Al Ain,bought electronics perfect battery life good charge fast,2
a1887b26-7f02-4457-883d-33128f1536f6,Bought this for for toys. one star.,Toys,1,negative,35,7,Web,False,2025-02-23 09:27:42,Al Ain,bought toy one star,0
2d3c4930-6519-494b-b3c5-fafd684921fc,Bought this for for fashion. loved it.,Fashion,4,positive,38,7,Web,False,2025-11-10 02:39:23,Ras Al Khaimah,bought fashion loved,2
3c42eb5a-c436-47f7-a57c-c48d5acbda53,I bought this for fashion. waste of money. The size runs small and the fabric feels cheap.,Fashion,1,negative,90,17,iOS App,False,2025-07-07 07:16:12,Ras Al Khaimah,bought fashion waste money size run small fabric feel cheap,0
17ceeacf-068c-4e0d-a221-2fdda4f3b48b,I bought this for fashion. very happy.,Fashion,5,positive,38,7,Android App,False,2025-05-01 13:42:01,Sharjah,bought fashion happy,2
ca327f95-dcbc-4fc3-a369-61314c62bc1b,I bought this for home. very happy.,Home,5,positive,35,7,ThirdParty,False,2025-04-06 07:23:21,Sharjah,bought home happy,2
d6fcb3cd-8b36-4c1e-a7da-bb7d2b141f12,Bought this for for grocery. okay.,Grocery,3,neutral,34,6,Web,False,2025-08-06 03:33:25,Al Ain,bought grocery okay,1
3a454161-bd85-4306-9649-ffcd58a9a45a,Bought this for for beauty. would buy again.,Beauty,5,positive,44,8,iOS App,False,2025-10-20 05:51:24,Abu Dhabi,bought beauty would buy,2
22a8acc5-b081-416c-a672-8da3a64e25d1,Bought this for for fashion. loved it.,Fashion,5,positive,38,7,ThirdParty,False,2025-04-01 08:07:36,Sharjah,bought fashion loved,2
e1f2759f-0906-4858-b74a-dcaa62f92ee3,Bought this for for toys. five stars.,Toys,5,positive,37,7,iOS App,False,2025-03-20 18:16:20,Ajman,bought toy five star,2
9d56af61-fa77-4024-96bd-e50b5841ba54,I bought this for grocery. perfect.,Grocery,4,positive,35,6,ThirdParty,False,2025-01-22 18:41:30,Al Ain,bought grocery perfect,2
73a4ef4a-19d7-4698-8755-d5d6ff1bc43e,Bought this for for beauty. exceeded expectations.,Beauty,4,positive,50,7,iOS App,False,2025-07-23 04:24:25,Al Ain,bought beauty exceeded expectation,2
88f8f0d0-d47e-4b10-a50d-7d7c166da99b,omg! I bought this for home. exceeded expectations.,Home,5,positive,51,8,Web,True,2024-12-31 15:57:09,Sharjah,bought home exceeded expectation,2
9d371f0b-3de6-4054-81a4-15be98814d0a,Bought this for for fashion. perfect.,Fashion,5,positive,37,6,Android App,False,2025-01-13 07:36:58,Al Ain,bought fashion perfect,2
7b8a5f13-c8f2-4a09-84ce-280f7f0dd0cf,I bought this for electronics. as expected. Battery life is good and it charges fast. omg,Electronics,3,neutral,89,16,Android App,True,2025-07-28 04:30:33,Ajman,bought electronics expected battery life good charge fast,1
524b131e-207c-4397-ade3-213c2e0611ce,I bought this for electronics. one star.,Electronics,1,negative,40,7,iOS App,False,2025-06-21 13:57:21,Al Ain,bought electronics one star,0
dadb68c8-62c1-4759-951a-6a2cd5d565ee,I bought this for fashion. exceeded expectations. omg,Fashion,4,positive,53,8,Android App,True,2025-07-10 15:50:56,Al Ain,bought fashion exceeded expectation,2
786b859e-3edd-430c-ab92-65c773059e0b,Bought this for for sports. loved it.,Sports,5,positive,37,7,iOS App,False,2024-12-22 07:46:11,Al Ain,bought sport loved,2
5ca3bdef-a487-4ee9-bbf9-23e1c7fde53b,Bought this for for toys. exceeded expectations.,Toys,5,positive,48,7,Android App,False,2025-01-30 21:50:24,Al Ain,bought toy exceeded expectation,2
9f5b87fa-5356-4163-8cd4-e30c0e3b4169,I bought this for grocery. very happy.,Grocery,4,positive,38,7,Web,False,2025-01-07 13:20:41,Sharjah,bought grocery happy,2
8a97cdf2-cb7c-4134-93e9-b594a9c2541c,Bought this for for toys. five stars.,Toys,4,positive,37,7,ThirdParty,False,2025-06-21 04:55:25,Dubai,bought toy five star,2
2e030b10-915a-4e7b-993e-6c4d9e1c46b2,I bought this for beauty. not worth it.,Beauty,2,negative,39,8,Android App,False,2025-09-13 02:21:05,Ras Al Khaimah,bought beauty worth,0
9c4a3cb0-8e50-445f-a822-c39f08b57e60,Bought this for for beauty. works great.,Beauty,4,positive,40,7,Android App,False,2025-03-29 23:32:10,Al Ain,bought beauty work great,2
f76e9ff9-d05a-4f45-b124-69312ee22b5c,I bought this for home. works great.,Home,4,positive,36,7,ThirdParty,False,2025-07-13 10:35:18,Dubai,bought home work great,2
0c175ec5-5d65-4773-908a-79f4f867b1ee,Bought this for for sports. not bad.,Sports,3,neutral,36,7,ThirdParty,False,2025-03-16 05:37:50,Ras Al Khaimah,bought sport bad,1
36a20817-80d2-4697-a079-aa8c5cbcebdc,u! I bought this for home. highly recommend.,Home,4,positive,44,8,Android App,True,2025-08-23 23:06:54,Ras Al Khaimah,bought home highly recommend,2
4130404e-d8dc-4563-9df3-617685c78bcb,I bought this for toys. highly recommend.,Toys,5,positive,41,7,ThirdParty,False,2025-02-21 07:47:36,Al Ain,bought toy highly recommend,2
bc4fcd45-7d03-4f42-8346-e8c243baa7ec,Bought this for for sports. perfect. gr8,Sports,4,positive,40,7,iOS App,True,2025-05-29 20:25:52,Ras Al Khaimah,bought sport perfect,2
65b0f172-d677-4a67-b0fc-6256243c2bf1,Bought this for for beauty. decent for the price.,Beauty,3,neutral,49,9,ThirdParty,False,2025-10-10 08:06:43,Sharjah,bought beauty decent price,1
bdae3735-16f6-44f9-9cd6-e5c0544dec6e,I bought this for fashion. not bad.,Fashion,3,neutral,35,7,Web,False,2025-10-02 13:38:05,Al Ain,bought fashion bad,1
58daa2f3-bfc5-41fd-ae93-6c7469b6e684,I bought this for sports. exceeded expectations.,Sports,4,positive,48,7,Android App,False,2025-06-20 16:29:32,Ras Al Khaimah,bought sport exceeded expectation,2
d5b0ad00-b68c-4e76-8fe7-e52c1ae7881d,I bought this for home. okay.,Home,3,neutral,29,6,Web,False,2025-03-31 08:33:50,Al Ain,bought home okay,1
a69f6150-0679-4ba7-9854-ef91e4f32417,Bought this for for sports. average.,Sports,3,neutral,36,6,ThirdParty,False,2024-11-24 02:04:58,Abu Dhabi,bought sport average,1
ee700601-7fde-415b-88ee-853c10559474,I bought this for electronics. very happy. Battery life is good and it charges fast.,Electronics,5,positive,84,15,Android App,False,2025-04-19 09:58:14,Dubai,bought electronics happy battery life good charge fast,2
81bede62-2f1f-422f-83e2-1ee9b739965e,Bought this for for grocery. as expected. wtf,Grocery,3,neutral,45,8,ThirdParty,True,2025-10-08 08:59:53,Abu Dhabi,bought grocery expected,1
1d6c223a-108c-48b5-9a56-13b47cb282ac,Bought this for for beauty. not bad.,Beauty,3,neutral,36,7,Android App,False,2025-04-10 03:04:28,Sharjah,bought beauty bad,1
2510a35c-2305-4bfa-99d5-1d60f66492d1,Bought this for for fashion. highly recommend.,Fashion,5,positive,46,7,Web,False,2025-05-30 20:39:31,Ras Al Khaimah,bought fashion highly recommend,2
3201e550-07c0-4c63-9430-ef57774b0600,I bought this for sports. not bad.,Sports,3,neutral,34,7,iOS App,False,2025-02-20 01:39:20,Ras Al Khaimah,bought sport bad,1
0f7173ab-d33f-4b59-b475-bc612fe93fd1,Bought this for for home. would buy again.,Home,5,positive,42,8,Web,False,2024-12-08 01:16:39,Abu Dhabi,bought home would buy,2
81bc711d-ac37-4004-8c63-fe8a9300ed7e,Bought this for for toys. perfect.,Toys,4,positive,34,6,Android App,False,2025-10-04 16:49:39,Ras Al Khaimah,bought toy perfect,2
6f1160eb-0a81-4c7b-8d3b-7bd5bbb262e8,I bought this for toys. five stars.,Toys,5,positive,35,7,Android App,False,2025-04-01 01:24:12,Al Ain,bought toy five star,2
054f05ba-018f-406d-b38e-c7bb9ccd70e0,Bought this for for grocery. works great. lol,Grocery,4,positive,45,8,iOS App,True,2025-11-18 22:31:47,Ras Al Khaimah,bought grocery work great,2
fa1f3fd7-86e7-44e0-b0f6-3c875806fc55,Bought this for for grocery. very happy.,Grocery,4,positive,40,7,iOS App,False,2025-02-04 23:51:46,Abu Dhabi,bought grocery happy,2
c4e09ed6-b262-457a-bcfe-0c2eea806d3a,Bought this for for home. five stars.,Home,5,positive,37,7,iOS App,False,2025-10-17 15:27:19,Sharjah,bought home five star,2
0df7cbcf-105f-407c-99f5-4caa6c4c1494,I bought this for sports. highly recommend.,Sports,5,positive,43,7,Android App,False,2025-01-06 20:26:54,Ras Al Khaimah,bought sport highly recommend,2
19923026-77db-4eaf-8ec1-630215bf238a,Bought this for for sports. very happy.,Sports,5,positive,39,7,ThirdParty,False,2025-06-23 02:54:17,Ajman,bought sport happy,2
6f22d663-f58d-4ce7-940a-a9a8fd36aafa,I bought this for home. very happy.,Home,5,positive,35,7,Android App,False,2025-04-01 08:39:13,Ajman,bought home happy,2
4d19a6a9-2572-46ab-81bc-b0325111faef,Bought this for for grocery. very disappointed.,Grocery,1,negative,47,7,ThirdParty,False,2025-01-29 22:05:29,Ajman,bought grocery disappointed,0
aa86792a-49c0-4808-a95d-ed5f17c61258,I bought this for electronics. exceeded expectations. Battery life is good and it charges fast.,Electronics,4,positive,95,15,iOS App,False,2025-04-01 02:53:09,Sharjah,bought electronics exceeded expectation battery life good charge fast,2
aad1f55e-0308-4e53-9c3d-bf89e42a2a08,I bought this for toys. works great.,Toys,4,positive,36,7,iOS App,False,2025-01-29 01:17:11,Al Ain,bought toy work great,2
f76bede9-8adb-4277-9ac9-751247825dc2,Bought this for for beauty. perfect.,Beauty,5,positive,36,6,Web,False,2025-03-31 06:50:01,Dubai,bought beauty perfect,2
20fe5ed5-ddbf-4558-820d-a56c96865128,btw! Bought this for for beauty. would buy again.,Beauty,4,positive,49,9,iOS App,True,2025-08-02 03:56:14,Dubai,bought beauty would buy,2
f6180269-f038-4bdb-a16b-f9d2b867c651,I bought this for toys. okay.,Toys,3,neutral,29,6,Web,False,2025-02-20 06:42:36,Al Ain,bought toy okay,1
fbbbd2df-1148-4f0d-aadf-54da1c6dde50,Bought this for for electronics. works great. Battery life is good and it charges fast.,Electronics,4,positive,87,15,Android App,False,2025-02-06 10:58:15,Ajman,bought electronics work great battery life good charge fast,2
18674db1-6f55-4577-8795-86e6376ffc51,Bought this for for fashion. stopped working. The size runs small and the fabric feels cheap.,Fashion,1,negative,93,16,ThirdParty,False,2024-12-20 07:32:29,Dubai,bought fashion stopped working size run small fabric feel cheap,0
9a580f08-b010-43a9-a6d6-a48b4f27b432,omg! Bought this for for fashion. very disappointed. The size runs small and the fabric feels cheap.,Fashion,1,negative,100,17,iOS App,True,2025-06-24 04:44:20,Dubai,bought fashion disappointed size run small fabric feel cheap,0
c5dda43b-e2ce-4787-9621-b41b8a5ad990,I bought this for home. average. omg,Home,3,neutral,36,7,iOS App,True,2025-02-28 03:55:06,Sharjah,bought home average,1
78325676-7211-472f-8686-22102798f352,I bought this for sports. very happy.,Sports,5,positive,37,7,iOS App,False,2025-05-15 18:25:46,Al Ain,bought sport happy,2
04dbb1dc-0164-4fad-80f0-5e8464e3095c,Bought this for for grocery. exceeded expectations.,Grocery,4,positive,51,7,iOS App,False,2025-02-02 21:50:32,Dubai,bought grocery exceeded expectation,2
ff73ad0e-18c8-46e7-8c12-0d69ed611814,I bought this for fashion. perfect.,Fashion,5,positive,35,6,iOS App,False,2025-03-27 02:36:27,Al Ain,bought fashion perfect,2
8ed42d8f-4cd9-4958-b98f-c29a692eb322,Bought this for for toys. exceeded expectations.,Toys,5,positive,48,7,Android App,False,2025-10-08 05:23:27,Abu Dhabi,bought toy exceeded expectation,2
c27848c3-edd1-4e94-a0de-91c984403373,Bought this for for electronics. perfect. Battery life is good and it charges fast.,Electronics,4,positive,83,14,ThirdParty,False,2025-05-18 13:37:30,Abu Dhabi,bought electronics perfect battery life good charge fast,2
8cae173f-f170-4ce8-ad9c-03d2768c8fd9,I bought this for grocery. very happy.,Grocery,4,positive,38,7,iOS App,False,2025-09-17 23:03:06,Dubai,bought grocery happy,2
dd037588-40db-446a-8d7e-3e3c014e3dc7,Bought this for for sports. works great.,Sports,5,positive,40,7,iOS App,False,2024-11-29 03:02:09,Sharjah,bought sport work great,2
bbfe37d0-dc0b-4f60-acf8-ab933deca4e0,Bought this for for toys. loved it.,Toys,5,positive,35,7,iOS App,False,2025-03-15 07:51:18,Dubai,bought toy loved,2
50125cf2-4558-42cc-bfcb-466893f8a713,Bought this for for grocery. loved it.,Grocery,4,positive,38,7,Web,False,2025-06-20 16:18:47,Abu Dhabi,bought grocery loved,2
3301fdef-d5a0-4b98-8299-30a8fadde47d,I bought this for beauty. exceeded expectations.,Beauty,5,positive,48,7,ThirdParty,False,2025-03-08 02:40:02,Dubai,bought beauty exceeded expectation,2
6044c539-83af-44d9-9d8e-d8a3e6cfcba4,I bought this for toys. exceeded expectations.,Toys,4,positive,46,7,Web,False,2025-07-23 07:16:44,Abu Dhabi,bought toy exceeded expectation,2
